Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price, Profit , Cost , Sales 
1/27/2011,27,January,2011,38,Adults (35-64),Male,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 48",3,1555,2443," $1,125 "," $4,665 "," $5,790 "
1/27/2011,27,January,2011,38,Adults (35-64),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120, $784 ," $2,139 "," $2,923 "
1/27/2011,27,January,2011,36,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578, $620 ," $2,171 "," $2,791 "
1/28/2011,28,January,2011,29,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320, $752 ," $1,266 "," $2,018 "
1/28/2011,28,January,2011,30,Young Adults (25-34),Female,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783, $124 , $487 , $611 
1/28/2011,28,January,2011,40,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443," $2,517 "," $4,665 "," $7,182 "
1/28/2011,28,January,2011,19,Youth (<25),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",4,713,1120," $1,046 "," $2,852 "," $3,898 "
1/28/2011,28,January,2011,38,Adults (35-64),Male,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443," $3,012 "," $6,076 "," $9,088 "
1/28/2011,28,January,2011,41,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783, $124 , $487 , $611 
1/29/2011,29,January,2011,23,Youth (<25),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",4,1266,2320," $3,010 "," $5,064 "," $8,074 "
1/29/2011,29,January,2011,42,Adults (35-64),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578, $942 ," $2,171 "," $3,113 "
1/29/2011,29,January,2011,19,Youth (<25),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120, $523 ," $1,426 "," $1,949 "
1/29/2011,29,January,2011,28,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701, $522 ," $2,166 "," $2,688 "
1/30/2011,30,January,2011,39,Adults (35-64),Male,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578, $942 ," $2,171 "," $3,113 "
1/30/2011,30,January,2011,32,Young Adults (25-34),Female,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443, $497 ," $1,555 "," $2,052 "
1/30/2011,30,January,2011,27,Young Adults (25-34),Female,Germany,Bayern,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $396 , $713 ," $1,109 "
1/30/2011,30,January,2011,34,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443, $839 ," $1,555 "," $2,394 "
1/30/2011,30,January,2011,18,Youth (<25),Male,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $83 , $344 , $427 
1/30/2011,30,January,2011,42,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540, $232 ," $1,032 "," $1,264 "
1/30/2011,30,January,2011,29,Young Adults (25-34),Male,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701," $1,100 "," $2,166 "," $3,266 "
1/30/2011,30,January,2011,36,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540, $191 , $344 , $535 
1/30/2011,30,January,2011,36,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701, $584 ," $1,083 "," $1,667 "
1/30/2011,30,January,2011,39,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578," $2,671 "," $4,342 "," $7,013 "
1/31/2011,31,January,2011,25,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295, $745 ," $1,252 "," $1,997 "
1/31/2011,31,January,2011,23,Youth (<25),Female,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",4,1266,2320," $2,267 "," $5,064 "," $7,331 "
1/31/2011,31,January,2011,23,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578, $620 ," $2,171 "," $2,791 "
1/31/2011,31,January,2011,39,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120, $321 ," $1,426 "," $1,747 "
1/31/2011,31,January,2011,41,Adults (35-64),Male,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 58",1,487,783, $124 , $487 , $611 
1/31/2011,31,January,2011,36,Adults (35-64),Male,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 44",4,1519,2443," $2,328 "," $6,076 "," $8,404 "
1/31/2011,31,January,2011,61,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",4,2171,3578," $5,342 "," $8,684 "," $14,026 "
2/1/2011,1,February,2011,44,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540, $185 , $344 , $529 
2/1/2011,1,February,2011,36,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701, $550 ," $1,083 "," $1,633 "
2/1/2011,1,February,2011,29,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443," $1,711 "," $4,665 "," $6,376 "
2/1/2011,1,February,2011,34,Young Adults (25-34),Male,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443, $994 ," $3,110 "," $4,104 "
2/1/2011,1,February,2011,25,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/1/2011,1,February,2011,28,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",3,1555,2443," $1,711 "," $4,665 "," $6,376 "
2/2/2011,2,February,2011,21,Youth (<25),Male,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $66 , $344 , $410 
2/2/2011,2,February,2011,42,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $396 , $713 ," $1,109 "
2/2/2011,2,February,2011,28,Young Adults (25-34),Male,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701," $1,191 "," $3,249 "," $4,440 "
2/2/2011,2,February,2011,28,Young Adults (25-34),Female,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540, $698 ," $1,376 "," $2,074 "
2/2/2011,2,February,2011,25,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120, $172 , $713 , $885 
2/2/2011,2,February,2011,38,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/3/2011,3,February,2011,22,Youth (<25),Male,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2,1912,3400," $2,500 "," $3,824 "," $6,324 "
2/3/2011,3,February,2011,43,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120, $792 ," $1,426 "," $2,218 "
2/3/2011,3,February,2011,19,Youth (<25),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120, $523 ," $1,426 "," $1,949 "
2/3/2011,3,February,2011,29,Young Adults (25-34),Female,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701, $261 ," $1,083 "," $1,344 "
2/3/2011,3,February,2011,27,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",4,713,1120," $1,583 "," $2,852 "," $4,435 "
2/3/2011,3,February,2011,46,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578," $2,671 "," $4,342 "," $7,013 "
2/3/2011,3,February,2011,49,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/4/2011,4,February,2011,28,Young Adults (25-34),Male,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578," $2,528 "," $4,342 "," $6,870 "
2/4/2011,4,February,2011,28,Young Adults (25-34),Female,Germany,Brandenburg,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540, $381 , $688 ," $1,069 "
2/4/2011,4,February,2011,44,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 44",3,1083,1701, $731 ," $3,249 "," $3,980 "
2/4/2011,4,February,2011,32,Young Adults (25-34),Male,France,Seine (Paris),Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578, $763 ," $2,171 "," $2,934 "
2/4/2011,4,February,2011,20,Youth (<25),Female,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120, $172 , $713 , $885 
2/4/2011,4,February,2011,18,Youth (<25),Male,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540, $99 , $344 , $443 
2/4/2011,4,February,2011,42,Adults (35-64),Male,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 58",4,487,783," $1,059 "," $1,948 "," $3,007 "
2/5/2011,5,February,2011,30,Young Adults (25-34),Male,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 38",4,1252,2295," $2,428 "," $5,008 "," $7,436 "
2/5/2011,5,February,2011,27,Young Adults (25-34),Male,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295," $1,902 "," $2,504 "," $4,406 "
2/5/2011,5,February,2011,36,Adults (35-64),Male,United States,Oregon,Bikes,Mountain Bikes,"Mountain-100 Black, 44",3,1898,3375," $3,014 "," $5,694 "," $8,708 "
2/5/2011,5,February,2011,37,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701, $550 ," $1,083 "," $1,633 "
2/5/2011,5,February,2011,25,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/5/2011,5,February,2011,34,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",4,1083,1701," $1,587 "," $4,332 "," $5,919 "
2/6/2011,6,February,2011,26,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295," $1,020 "," $1,252 "," $2,272 "
2/6/2011,6,February,2011,22,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120, $482 ," $2,139 "," $2,621 "
2/6/2011,6,February,2011,32,Young Adults (25-34),Male,France,Loiret,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701, $431 ," $1,083 "," $1,514 "
2/6/2011,6,February,2011,44,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540, $120 , $344 , $464 
2/6/2011,6,February,2011,32,Young Adults (25-34),Male,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701, $346 ," $1,083 "," $1,429 "
2/6/2011,6,February,2011,28,Young Adults (25-34),Female,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540, $174 , $344 , $518 
2/6/2011,6,February,2011,44,Adults (35-64),Male,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $120 , $344 , $464 
2/6/2011,6,February,2011,30,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/6/2011,6,February,2011,32,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",3,2171,3578," $4,114 "," $6,513 "," $10,627 "
2/6/2011,6,February,2011,19,Youth (<25),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578," $2,742 "," $4,342 "," $7,084 "
2/7/2011,7,February,2011,30,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769, $498 , $840 ," $1,338 "
2/7/2011,7,February,2011,34,Young Adults (25-34),Female,United States,Washington,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",1,1912,3400, $740 ," $1,912 "," $2,652 "
2/7/2011,7,February,2011,46,Adults (35-64),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578," $1,240 "," $4,342 "," $5,582 "
2/7/2011,7,February,2011,27,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443, $570 ," $1,555 "," $2,125 "
2/7/2011,7,February,2011,40,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",4,713,1120," $1,538 "," $2,852 "," $4,390 "
2/7/2011,7,February,2011,29,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120, $515 ," $2,139 "," $2,654 "
2/8/2011,8,February,2011,22,Youth (<25),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320," $1,922 "," $2,532 "," $4,454 "
2/8/2011,8,February,2011,53,Adults (35-64),Female,Germany,Bayern,Bikes,Road Bikes,"Road-250 Red, 52",4,1519,2443," $3,598 "," $6,076 "," $9,674 "
2/8/2011,8,February,2011,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",3,487,783, $841 ," $1,461 "," $2,302 "
2/8/2011,8,February,2011,34,Young Adults (25-34),Female,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443, $497 ," $1,555 "," $2,052 "
2/9/2011,9,February,2011,38,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443, $826 ," $1,519 "," $2,345 "
2/9/2011,9,February,2011,37,Adults (35-64),Male,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,1083,1701," $1,650 "," $3,249 "," $4,899 "
2/9/2011,9,February,2011,35,Adults (35-64),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",4,1083,1701," $1,587 "," $4,332 "," $5,919 "
2/10/2011,10,February,2011,35,Adults (35-64),Male,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320," $1,008 "," $1,266 "," $2,274 "
2/10/2011,10,February,2011,43,Adults (35-64),Female,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295," $1,902 "," $2,504 "," $4,406 "
2/10/2011,10,February,2011,47,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443, $546 ," $1,555 "," $2,101 "
2/10/2011,10,February,2011,38,Adults (35-64),Male,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",4,1555,2443," $3,161 "," $6,220 "," $9,381 "
2/10/2011,10,February,2011,34,Young Adults (25-34),Male,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443, $994 ," $3,110 "," $4,104 "
2/10/2011,10,February,2011,48,Adults (35-64),Male,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120," $1,154 "," $2,139 "," $3,293 "
2/10/2011,10,February,2011,33,Young Adults (25-34),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540, $381 , $688 ," $1,069 "
2/10/2011,10,February,2011,24,Youth (<25),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",4,1555,2443," $3,454 "," $6,220 "," $9,674 "
2/10/2011,10,February,2011,28,Young Adults (25-34),Male,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120, $329 , $713 ," $1,042 "
2/10/2011,10,February,2011,17,Youth (<25),Female,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $185 , $344 , $529 
2/11/2011,11,February,2011,22,Youth (<25),Female,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443, $302 ," $1,555 "," $1,857 "
2/11/2011,11,February,2011,27,Young Adults (25-34),Male,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",4,1555,2443," $2,282 "," $6,220 "," $8,502 "
2/11/2011,11,February,2011,31,Young Adults (25-34),Female,Australia,Tasmania,Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443," $1,271 "," $4,665 "," $5,936 "
2/11/2011,11,February,2011,40,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $191 , $344 , $535 
2/11/2011,11,February,2011,28,Young Adults (25-34),Male,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701, $261 ," $1,083 "," $1,344 "
2/11/2011,11,February,2011,37,Adults (35-64),Male,Germany,Bayern,Bikes,Road Bikes,"Road-550-W Yellow, 40",4,713,1120," $1,583 "," $2,852 "," $4,435 "
2/11/2011,11,February,2011,17,Youth (<25),Male,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540, $330 ," $1,376 "," $1,706 "
2/11/2011,11,February,2011,35,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540, $381 , $688 ," $1,069 "
2/11/2011,11,February,2011,39,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443, $864 ," $1,555 "," $2,419 "
2/11/2011,11,February,2011,52,Adults (35-64),Female,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578," $2,671 "," $4,342 "," $7,013 "
2/11/2011,11,February,2011,19,Youth (<25),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578," $4,114 "," $6,513 "," $10,627 "
2/11/2011,11,February,2011,39,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",4,2171,3578," $5,485 "," $8,684 "," $14,169 "
2/12/2011,12,February,2011,29,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295," $3,060 "," $3,756 "," $6,816 "
2/12/2011,12,February,2011,36,Adults (35-64),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120, $396 , $713 ," $1,109 "
2/12/2011,12,February,2011,39,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/13/2011,13,February,2011,43,Adults (35-64),Male,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320," $1,922 "," $2,532 "," $4,454 "
2/13/2011,13,February,2011,37,Adults (35-64),Male,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295," $2,040 "," $2,504 "," $4,544 "
2/13/2011,13,February,2011,23,Youth (<25),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443," $3,454 "," $6,220 "," $9,674 "
2/13/2011,13,February,2011,38,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443," $1,653 "," $3,038 "," $4,691 "
2/13/2011,13,February,2011,28,Young Adults (25-34),Female,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443," $2,868 "," $6,220 "," $9,088 "
2/13/2011,13,February,2011,53,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120, $396 , $713 ," $1,109 "
2/13/2011,13,February,2011,30,Young Adults (25-34),Female,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/14/2011,14,February,2011,65,Seniors (64+),Male,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540, $185 , $344 , $529 
2/14/2011,14,February,2011,41,Adults (35-64),Male,France,Essonne,Bikes,Road Bikes,"Road-150 Red, 44",4,2171,3578," $5,056 "," $8,684 "," $13,740 "
2/14/2011,14,February,2011,46,Adults (35-64),Female,Germany,Bayern,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578," $1,371 "," $2,171 "," $3,542 "
2/14/2011,14,February,2011,24,Youth (<25),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701," $1,803 "," $3,249 "," $5,052 "
2/14/2011,14,February,2011,24,Youth (<25),Male,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443, $375 ," $1,555 "," $1,930 "
2/14/2011,14,February,2011,42,Adults (35-64),Female,United Kingdom,England,Bikes,Road Bikes,"Road-650 Black, 62",3,487,783, $794 ," $1,461 "," $2,255 "
2/14/2011,14,February,2011,36,Adults (35-64),Male,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 44",4,344,540, $762 ," $1,376 "," $2,138 "
2/14/2011,14,February,2011,18,Youth (<25),Female,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578, $620 ," $2,171 "," $2,791 "
2/15/2011,15,February,2011,47,Adults (35-64),Female,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443, $546 ," $1,555 "," $2,101 "
2/15/2011,15,February,2011,48,Adults (35-64),Female,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443," $1,506 "," $3,038 "," $4,544 "
2/15/2011,15,February,2011,32,Young Adults (25-34),Female,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783, $280 , $487 , $767 
2/15/2011,15,February,2011,26,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443, $570 ," $1,555 "," $2,125 "
2/15/2011,15,February,2011,27,Young Adults (25-34),Female,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",4,713,1120," $1,046 "," $2,852 "," $3,898 "
2/15/2011,15,February,2011,19,Youth (<25),Male,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540, $154 , $688 , $842 
